Date,Initials,Clinic,User,Reason,Note,Resolution,Ticket,Escalated,Technician,0-3,4-10,11-20,21-30,31+,Remote session,3+ topics,BP Reinstall,JIRA
2/9,mm,UK_ngh,Michelle,System error message,"i guess the error of the day is 'unable to perform certain actions...'. Reinstalling bp for her. She lost access to all features eventhough her user profile has the proper privileges. Doesn't help that I have a slow connection to her computer. This call is testing my patience. good thing I have Desi with me. 64bit version kept giving this error. using https wouldn't install at all. Her computer was painfully slow. I finally installed the 32bit version, using only http, and disconnected. It's going to take a while and I'm not about to stay on the phone while her baby cries into it. I told her to call back if the issue persists.",Waiting on Customer,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,
2/9,SF,MA_hyw,Annette,System error message,"Failed to launch JVM, reinstalled",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,AS,PA_hfl,Carri,Marketing template issues/questions,Couldn't remember how to get to the template editor,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,JI,NY_efa,Esther,Noah reintegration,Noah is not working.  Restarted BPLink and tested to ensure it is working again,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,AS,NY_ear,Margaret,ISP connection issue,"Getting launchlink error, unable to get connected, going to restart router",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,MA_aaw,Paula,Integrated payment processing,"wanted to know if she could take a payment through payarc for two clients, but on one card, and then split it after ",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,LR,Prospect,Unknown,Accounting/sales department,"Not established with sales, whoever they are - asking if our software works for ENT clinics. I advised we're centered around audiology practices, but we have ENT & sleep clinics that use the software. I recommended that they book a demo with sales and they would be able to give more details about how that would work. Offered to open a ticket or pointed them to the booking button on the site - they will book themselves.
7127079805",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,UK_ifi,Hannah,Minor template edits,helped her add the proper merge fields for a new form she created,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,WI_phc,Angelina,System error message,"BP desktop icon dissappeared to blank page icon, reinstalled",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,SF,CT_cou,Elizabeth,Noah reintegration,Noah and Blueprint not talking to one another. Tried restarting services with no luck. Reinstalled/upgraded BPLink unsuccessfully. Reintegrated.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,JI,NY_fah,Pam,Manual marketing,Help created a TNS campaign,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,AS,NJ_eae,Yonah,General help,Was right clicking on the amount the third party owed which wasn't bring up the context menu.  You can click anywhere but there,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LR,LA_eld,David,Interactive SMS,"Filling out the LOA and thought the ""Numbers to Be Ported"" section would be patient numbers. Explained that would be any phone numbers he wants to provision.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,UK_ngh,Michelle,System error message,she called back. I told her I'm going to create a ticket and have a tech reach out. There is something on her computer causing this. I was able to run the program fine from my laptop. ,Unresolved,266554,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,AB_med,Amani,Reports,Wondering which report would show how many times a specific doctor has referred a patient,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,On_luc,Anna,Out of scope,Looking for assistance with theie Noah.  They will reach out to their in house support. ,Contacting 3rd Party,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,FL_phc,Tonya,Out of scope,meeting with Ben,Transferred,,FALSE,Ben,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,SF,MA_adv,Samina,Local Noah question,Wanted to know if BPLink would work if they didn't follow instructions. Told her to restart the computer and call us back if she had issues.,Waiting on Customer,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,BC_ech,Katerina,System error message,"Communication error, reinstalled.  Other computers weren't having an issue.  Had one installation on their user, and one for all users",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,mm,ND_fir,Sydney,Document scanning,having issues using her scanner with 64bit version of BP. It does work but now she has to do a few extra steps to get it to work like it used to. I offered to reinstall the 32bit version but she is going to try updating the scanner software first to see if that makes a difference.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,NJ_oca,Mason,Noah reintegration,Needs Noah reintegrated in multiple locations after update,Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,
2/9,SF,ON_hds,Nancy,3rd party billing,Tried to talk her through applying a 3rd party payment to multiple sales without being able to get screen connected. Never again.,Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/9,AS,TX_mno,Bee,System error message,"Getting initialization error, unable to retrieve configuration settings.  Tried 64 and 32,  JWS worked.  This was for a laptop she uses from home",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,JI,ON_noa,Able,System error message,Got an error message on startup.  System seems to be working fine.  WIll call back if issues arise,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,ON_hhg,Mark,System error message,"Communication error, had a 32bit install and a JWS, has been using JWS shortcut and tried the native shortcut which gave the error",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LR,TN_kno,Kalyn,System error message,Communication error saying she wouldn't be able to use several functions (see ticket for screenshot) and not able to edit appointments. Saw that her BP was in OneDrive - Windows put it there after she upgraded (I use upgrade extremely loosely) to Windows 11. Windows put BP in OneDrive. Reinstalling locally fixed the issue. Used 64-bit.,Resolved,266564,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,SF,ND_fir,Peggy,QBD sync issues,Server error when trying to run sync. Transferred to Katelyn.,Transferred,,TRUE,Katelynn,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,SF,TX_alt,Mackenzie,Local Noah issue,Restarted services and the integration started working again.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,JI,NJ_htc,Debbie,Installation assistance,Reinstall BP,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LB,ND_fir,Sydney,Document scanning,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,ND_hhp,Erica,Automated marketing,"Their automated marketing got disabled, just needed to reactivate and run a manual campaign for the missing warranty campaigns",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,mm,ON_phc,Paula,Local Noah issue,not exporting patients. didn't turn off computer during BPLink. Had her restart computer ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,SF,ON_mun,Carolyn,3rd party billing,Needed assistance applying a return credit for a payment that was refunded.,Resolved,266543,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,JI,MA_hyw,Rocky,Create/edit patient,Wasn't seeing a 3pp in the cost allocation. The patient did not have any 3pp in their file,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,LB,NE_glw,Gary,Order/sale process,Generating an order form.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,ON_wil,Tatiana,Appointment reminders,Calling about a ticket where she requested a change to sms reminder templates,Resolved,265507,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,FL_nca,Parker,Password issues,Help resetting password ,Resolved,266571,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,IL_srh,Susan,Manual marketing,needed help with the filters she was using. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,MA_blh,Ashlie,Manual marketing,Had questions on activating online reviews,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,mm,CT_ahhc,Didn't enter,Cloud Noah issue,"was wondering how to download and install the otometrics software. I warned her there is a bug with the latest version, but told her how to download it.  She's going to talk with her colleague to get it installed",Contacting 3rd Party,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,CT_ahhc,Didn't enter,Patient/private billing,wanted to know if there was a way Blueprint can help find patients with payment plans. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,TX_fhp,Natalia,Out of scope,"Claiming that we changed the font size on their BP, didn't know how to get back to the schedule from the journal tab, also had a question about how to change some settings in outlook.  Wild call",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,AS,WI_phs,Chrissy,Schedule questions/issues,"Moreland ENT, looking to allow a provider to be scheduled at a different location",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,NC_brh,Tina,Minor template edits,Wondering if we can help customize a template.  She will attach templates to ticket for evaluation. ,Unresolved,266580,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,mm,LA_auc,Ashley,System error message,unexpected error' keeps popping up randomly. System works fine from my laptop. Ran ping tests to the servers from her computer - they came back ok. ran tracert tests and those gave me skips right away. They have a switch that routes the network. I suggested restarting it and the modem and let us know if the issue persists,Waiting on Customer,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,LR,TX_htg,Lily,Local Noah issue,Having Noah issues after that BPLink maintenance. She was told her computer was the server but I talked her through how to confirm and it is not. Advised that once she finds the server to restart it and check that BPLink is running. If that doesn't work then we can take a look.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,CA_pch,Forest,System error message,"Communication error when trying to access reports, solved with reinstall, then had a manual marketing question",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,SF,BC_adv,Carmen,Launch link,Wanted the launch link to install on a new computer. Sent in ticket.,Resolved,266581,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,SF,ON_ihc,Nicole,3rd party billing,Wanted help understanding the aging report for insurers. Had a 3rd party return that needed to be applied to an open sale to remove it from the report. Internet was very poor: upload speed was 0Mbps....not great. Will try again when connection has improved.,Contacting 3rd Party,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/9,mm,ON_tru,Chad,Upgrade issues,stuck in update loop. He's going to get user to restart computer and call back if that doesn't work,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,LB,NY_lla,Rachel,Manual marketing,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,SF,ON_inn,Joanne,System error message,Communication error. Reinstalled which fixed it.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,mm,AR_saa,Lisa,Local Noah issue,"data not transferring. Having her restart. She said that didn't work but when I logged in, it worked. So...",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LR,ON_tru,Chad,Upgrade issues,"Calling back - restart didn't work, neither did reinstalling. Taha had made a config change to their system (ticket) and that tripped something. Taha was able to resolve it.",Resolved,265837,TRUE,Taha,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/9,LR,MO_chc,Nathan,Inventory,Newer to tracking inventory - wanted to know how to track chargers. Talked him through adding chargers as orderable items and how to add stock.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,SF,CA_apc,Shar,Heidi Health integration,"Called me Dante the entire time. Asked about Heidi Health and getting it set up: it was already mostly set up. She either couldn't hear me or wasn't listening and was getting frustrated that my answers weren't helpful.

Asked about adding her signature and if it could be done to prevent the shadow from appearing. I asked if she had an example (she did not) so I could make a suggestion and she seemed frustrated that I didn't have an answer ready for her. I suggested she could try creating the signature digitally to prevent any other artifacts from taking a photo from showing up, but by that point she was done talking to me, asked for my name one more time (again, confirmed to me it was Dante), and then she hung up.",Caller disconnected,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,mm,PA_cade,Carrie,OAB,"got a notification that someone booked an appt online, but on the date of said appointment, nothing shows up. There was a deleted appt, but she said it was at the wrong time...could it be? Not sure? Told her there's not much we can do if the client canceled it on their own. ",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JP,TX_bet,Sandra,Return/exchange help,Help creating a 3p return,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LB,ON_luc,Sherry,Document scanning,Scanning issues. Advised them to reach out to HL IT to schedule something with us in a ticket.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,mm,CA_apc,Shar,Heidi Health integration,"wanted to know what pads we recommend and had a question about borders showing up when people sign. I told her that has to do with the image box on the form. Also had questions about Heidi and how it works, what it doesn't do, and why she paid 1300 $ for an integration. I'm sure she'll make that up with her next ha sale.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,NY_life,Nicole,Noah reintegration,Noah was not connecting. Completed reintegration,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,SF,KS_aa,Nicole,Printing issue,"Blueprint recognizing correct device, but is defaulting to fax instead of scan. Will do some investigating and reach back out in ticket.",Unresolved,266537,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LR,TX_bet,Sandra,Claims tracking,Patient file was showing an $800 that wasn't in sales history. There was an open claim on a returned sale. Talked her through closing the claim and that resolved the issue.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,AS,MA_ahc,Amanda,Manual marketing,Wondering how to create and export a manual campaign,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,JP,CA_apc,Shar,Heidi Health integration,"How to push a note from HH to BP. She seemed to be unaware of how to do this, so I walked her through it and showed her our UG page that explains the process. I let her know that HH support can assist with using HH and their interface",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,mm,TX_asv,Katie,Cloud Noah issue,having issues transferring data back and forth. Says that it's intermittent and has been happening for the last couple of weeks. ,Unresolved,266579,FALSE,Katelyn,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,JI,TX_fhp,Eskalethia,Order/sale process,Wasn't able to save discount properly.  Was changing discount amount to the amount she wanted the price to be. ,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/9,LR,CA_gch,Kim,Integrated payment processing,"They have a billing person working remotely who has their own Payarc terminal for processing insurance payments. She wants to know if it's possible to set that terminal up so it's available for all locations. Started a ticket, waiting for her to send the terminal name & serial.",Unresolved,266593,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,AS,CA_gch,Marissa,Recalls,Following up on a ticket from a couple of weeks ago,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/9,JI,MA_blh,Ash,Schedule questions/issues,Was wondering if she has to do anything with online booked  appointments.  Walked through how to conform,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/10,mm,ON_hca,Sarah,System error message,bp buggered out. Getting launch error when opening. They were running the JWS version. Reinstalled windows 64 bit ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/10,LB,TX_fhp,Natalie,Out of scope,"Filters were pulled over in patient journal tab, tool bar was hidden, and the text in their outlook application was too big (but that's none of my business (sips tea)).",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/10,mm,FL_hfl,Vic,System error message,Got that weird 'one of the services requires additional setup' error message. Was going to reinstall bp but instead I accidentally restarted it and the error went away. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/10,LB,OH_aal,Kim,Order/sale process,"Zeroing out a patient file, receiving payment and applying across multiple invoices.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/10,JM,AL_hsi,Brittany,Document scanning,"Samsung ProXpress SL-C4060 - Wasn't able to scan in BP, but that's because  this printer does not show up in Windows Fax & Scan. The device will scan to the computer using the Samsung app, but can't scan any other way. Told her that she needs to reach out to Samsung or her IT to see if there's a compatable driver that will allow her to scan in Windows Fax & Scan since that's where BP takes its ques from and to ring us back if the device shows up there but doesn't show up in BPOMS",Contacting 3rd Party,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/10,mm,VA_nrvh,Joanne,Interactive SMS,"had some questions about provisioning existing number. She is using Weave for texting right now, and Shentel is the service provider. She is going to call them both and see what she needs to do to not lose her number when she cancels her Weave contract. She uses Weave for phone calls as well. ",Contacting 3rd Party,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/10,JP,ON_pro,Jaymie,Order/sale process,Simple invoice edit (user was double clicking the invoice instead of selecting + Edit invoice(s)),Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/10,SF,MI_upa,Taylor,Local Noah issue,"Noah and Blueprint not talking after update. Tried restarting computer, which fixed it. Needs to manually export a few audiograms, but is back up and running.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
